fid,OBJECTID,FEATURE,NAME,ST_ABBREV,FIPS,PLACE_FIPS,geo_id,city_name,city_pop,fid_2,CSAFP,GEOID,GEOIDFQ,NAME_2,NAMELSAD,LSAD,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,csa_name,csa_pop
"18668","18668","100,000 - 249,999",Arvada,CO,"08059","03455","0803455","Arvada, Colorado","123517","58","216","216",330M700US216,"Denver-Aurora-Greeley, CO","Denver-Aurora-Greeley, CO CSA",M0,G3100,"33814810764","268134143","+39.8155108","-104.7708865","Denver-Aurora-Greeley, CO","3691404"
"18670","18670","10,000 - 49,999",Commerce City,CO,"08001","16495","0816495","Commerce City, Colorado","68248","58","216","216",330M700US216,"Denver-Aurora-Greeley, CO","Denver-Aurora-Greeley, CO CSA",M0,G3100,"33814810764","268134143","+39.8155108","-104.7708865","Denver-Aurora-Greeley, CO","3691404"
"18686","18686","50,000 - 99,999",Tracy,CA,"06077","80238","0680238","Tracy, California","98006","14","488","488",330M700US488,"San Jose-San Francisco-Oakland, CA","San Jose-San Francisco-Oakland, CA CSA",M0,G3100,"31066249585","3498699860","+37.5199829","-121.5755948","San Jose-San Francisco-Oakland, CA","9001024"
"18725","18725","50,000 - 99,999",Union City,CA,"06001","81204","0681204","Union City, California","65416","14","488","488",330M700US488,"San Jose-San Francisco-Oakland, CA","San Jose-San Francisco-Oakland, CA CSA",M0,G3100,"31066249585","3498699860","+37.5199829","-121.5755948","San Jose-San Francisco-Oakland, CA","9001024"
"18727","18727","50,000 - 99,999",Saint Joseph,MO,"29021","64550","2964550","St. Joseph, Missouri","70702","39","312","312",330M700US312,"Kansas City-Overland Park-Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS CSA",M0,G3100,"29008392409","432695790","+39.0561001","-094.5588469","Kansas City-Overland Park-Kansas City, MO-KS","2557474"
"18801","18801","500,000 - 999,999",Denver,CO,"08031","20000","0820000","Denver, Colorado","716577","58","216","216",330M700US216,"Denver-Aurora-Greeley, CO","Denver-Aurora-Greeley, CO CSA",M0,G3100,"33814810764","268134143","+39.8155108","-104.7708865","Denver-Aurora-Greeley, CO","3691404"
"18833","18833","100,000 - 249,999",Fremont,CA,"06001","26000","0626000","Fremont, California","226211","14","488","488",330M700US488,"San Jose-San Francisco-Oakland, CA","San Jose-San Francisco-Oakland, CA CSA",M0,G3100,"31066249585","3498699860","+37.5199829","-121.5755948","San Jose-San Francisco-Oakland, CA","9001024"
"18840","18840","250,000 - 499,999",Aurora,CO,"08005","04000","0804000","Aurora, Colorado","394701","58","216","216",330M700US216,"Denver-Aurora-Greeley, CO","Denver-Aurora-Greeley, CO CSA",M0,G3100,"33814810764","268134143","+39.8155108","-104.7708865","Denver-Aurora-Greeley, CO","3691404"
"18859","18859","50,000 - 99,999",Redwood City,CA,"06081","60102","0660102","Redwood City, California","80992","14","488","488",330M700US488,"San Jose-San Francisco-Oakland, CA","San Jose-San Francisco-Oakland, CA CSA",M0,G3100,"31066249585","3498699860","+37.5199829","-121.5755948","San Jose-San Francisco-Oakland, CA","9001024"
"18877","18877","100,000 - 249,999",Lakewood,CO,"08059","43000","0843000","Lakewood, Colorado","155973","58","216","216",330M700US216,"Denver-Aurora-Greeley, CO","Denver-Aurora-Greeley, CO CSA",M0,G3100,"33814810764","268134143","+39.8155108","-104.7708865","Denver-Aurora-Greeley, CO","3691404"
"18996","18996","50,000 - 99,999",Palo Alto,CA,"06085","55282","0655282","Palo Alto, California","65881","14","488","488",330M700US488,"San Jose-San Francisco-Oakland, CA","San Jose-San Francisco-Oakland, CA CSA",M0,G3100,"31066249585","3498699860","+37.5199829","-121.5755948","San Jose-San Francisco-Oakland, CA","9001024"
"19082","19082","100,000 - 249,999",Modesto,CA,"06099","48354","0648354","Modesto, California","218909","14","488","488",330M700US488,"San Jose-San Francisco-Oakland, CA","San Jose-San Francisco-Oakland, CA CSA",M0,G3100,"31066249585","3498699860","+37.5199829","-121.5755948","San Jose-San Francisco-Oakland, CA","9001024"
"19127","19127","50,000 - 99,999",Milpitas,CA,"06085","47766","0647766","Milpitas, California","77321","14","488","488",330M700US488,"San Jose-San Francisco-Oakland, CA","San Jose-San Francisco-Oakland, CA CSA",M0,G3100,"31066249585","3498699860","+37.5199829","-121.5755948","San Jose-San Francisco-Oakland, CA","9001024"
"19137","19137","50,000 - 99,999",Mountain View,CA,"06085","49670","0649670","Mountain View, California","81790","14","488","488",330M700US488,"San Jose-San Francisco-Oakland, CA","San Jose-San Francisco-Oakland, CA CSA",M0,G3100,"31066249585","3498699860","+37.5199829","-121.5755948","San Jose-San Francisco-Oakland, CA","9001024"
"19150","19150","100,000 - 249,999",Hampton,VA,"51650","35000","5135000","Hampton, Virginia","137098","17","545","545",330M700US545,"Virginia Beach-Chesapeake, VA-NC","Virginia Beach-Chesapeake, VA-NC CSA",M0,G3100,"9872978759","6662864535","+36.5333217","-076.2248230","Virginia Beach-Chesapeake, VA-NC","1866723"
"19161","19161",no data,Centennial,CO,"08005","12815","0812815","Centennial, Colorado","106873","58","216","216",330M700US216,"Denver-Aurora-Greeley, CO","Denver-Aurora-Greeley, CO CSA",M0,G3100,"33814810764","268134143","+39.8155108","-104.7708865","Denver-Aurora-Greeley, CO","3691404"
"19191","19191","100,000 - 249,999",Sunnyvale,CA,"06085","77000","0677000","Sunnyvale, California","151973","14","488","488",330M700US488,"San Jose-San Francisco-Oakland, CA","San Jose-San Francisco-Oakland, CA CSA",M0,G3100,"31066249585","3498699860","+37.5199829","-121.5755948","San Jose-San Francisco-Oakland, CA","9001024"
"19205","19205",no data,Highlands Ranch,CO,"08035","36410","0836410","Highlands Ranch CDP, Colorado","103195","58","216","216",330M700US216,"Denver-Aurora-Greeley, CO","Denver-Aurora-Greeley, CO CSA",M0,G3100,"33814810764","268134143","+39.8155108","-104.7708865","Denver-Aurora-Greeley, CO","3691404"
"19256","19256","100,000 - 249,999",Santa Clara,CA,"06085","69084","0669084","Santa Clara, California","131075","14","488","488",330M700US488,"San Jose-San Francisco-Oakland, CA","San Jose-San Francisco-Oakland, CA CSA",M0,G3100,"31066249585","3498699860","+37.5199829","-121.5755948","San Jose-San Francisco-Oakland, CA","9001024"
"19287","19287","100,000 - 249,999",Newport News,VA,"51700","56000","5156000","Newport News, Virginia","183118","17","545","545",330M700US545,"Virginia Beach-Chesapeake, VA-NC","Virginia Beach-Chesapeake, VA-NC CSA",M0,G3100,"9872978759","6662864535","+36.5333217","-076.2248230","Virginia Beach-Chesapeake, VA-NC","1866723"
"19300","19300","500,000 - 999,999",San Jose,CA,"06085","68000","0668000","San Jose, California","969615","14","488","488",330M700US488,"San Jose-San Francisco-Oakland, CA","San Jose-San Francisco-Oakland, CA CSA",M0,G3100,"31066249585","3498699860","+37.5199829","-121.5755948","San Jose-San Francisco-Oakland, CA","9001024"
"19325","19325","250,000 - 499,999",Virginia Beach,VA,"51810","82000","5182000","Virginia Beach, Virginia","453649","17","545","545",330M700US545,"Virginia Beach-Chesapeake, VA-NC","Virginia Beach-Chesapeake, VA-NC CSA",M0,G3100,"9872978759","6662864535","+36.5333217","-076.2248230","Virginia Beach-Chesapeake, VA-NC","1866723"
"19424","19424","50,000 - 99,999",Turlock,CA,"06099","80812","0680812","Turlock, California","72099","14","488","488",330M700US488,"San Jose-San Francisco-Oakland, CA","San Jose-San Francisco-Oakland, CA CSA",M0,G3100,"31066249585","3498699860","+37.5199829","-121.5755948","San Jose-San Francisco-Oakland, CA","9001024"
"19475","19475","100,000 - 249,999",Norfolk,VA,"51710","57000","5157000","Norfolk, Virginia","230930","17","545","545",330M700US545,"Virginia Beach-Chesapeake, VA-NC","Virginia Beach-Chesapeake, VA-NC CSA",M0,G3100,"9872978759","6662864535","+36.5333217","-076.2248230","Virginia Beach-Chesapeake, VA-NC","1866723"
"19498","19498","100,000 - 249,999",Portsmouth,VA,"51740","64000","5164000","Portsmouth, Virginia","96793","17","545","545",330M700US545,"Virginia Beach-Chesapeake, VA-NC","Virginia Beach-Chesapeake, VA-NC CSA",M0,G3100,"9872978759","6662864535","+36.5333217","-076.2248230","Virginia Beach-Chesapeake, VA-NC","1866723"
"19520","19520","100,000 - 249,999",Chesapeake,VA,"51550","16000","5116000","Chesapeake, Virginia","253886","17","545","545",330M700US545,"Virginia Beach-Chesapeake, VA-NC","Virginia Beach-Chesapeake, VA-NC CSA",M0,G3100,"9872978759","6662864535","+36.5333217","-076.2248230","Virginia Beach-Chesapeake, VA-NC","1866723"
"19561","19561","10,000 - 49,999",Castle Rock,CO,"08035","12415","0812415","Castle Rock, Colorado","81401","58","216","216",330M700US216,"Denver-Aurora-Greeley, CO","Denver-Aurora-Greeley, CO CSA",M0,G3100,"33814810764","268134143","+39.8155108","-104.7708865","Denver-Aurora-Greeley, CO","3691404"
"19867","19867","50,000 - 99,999",Suffolk,VA,"51800","76432","5176432","Suffolk, Virginia","100659","17","545","545",330M700US545,"Virginia Beach-Chesapeake, VA-NC","Virginia Beach-Chesapeake, VA-NC CSA",M0,G3100,"9872978759","6662864535","+36.5333217","-076.2248230","Virginia Beach-Chesapeake, VA-NC","1866723"
"19992","19992","50,000 - 99,999",Merced,CA,"06047","46898","0646898","Merced, California","93687","14","488","488",330M700US488,"San Jose-San Francisco-Oakland, CA","San Jose-San Francisco-Oakland, CA CSA",M0,G3100,"31066249585","3498699860","+37.5199829","-121.5755948","San Jose-San Francisco-Oakland, CA","9001024"
"20121","20121","100,000 - 249,999",Kansas City,KS,"20209","36000","2036000","Kansas City, Kansas","149918","39","312","312",330M700US312,"Kansas City-Overland Park-Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS CSA",M0,G3100,"29008392409","432695790","+39.0561001","-094.5588469","Kansas City-Overland Park-Kansas City, MO-KS","2557474"
"20157","20157","250,000 - 499,999",Kansas City,MO,"29095","38000","2938000","Kansas City, Missouri","510671","39","312","312",330M700US312,"Kansas City-Overland Park-Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS CSA",M0,G3100,"29008392409","432695790","+39.0561001","-094.5588469","Kansas City-Overland Park-Kansas City, MO-KS","2557474"
"20159","20159","100,000 - 249,999",Independence,MO,"29095","35000","2935000","Independence, Missouri","120931","39","312","312",330M700US312,"Kansas City-Overland Park-Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS CSA",M0,G3100,"29008392409","432695790","+39.0561001","-094.5588469","Kansas City-Overland Park-Kansas City, MO-KS","2557474"
"20193","20193","50,000 - 99,999",Columbia,MO,"29019","15670","2915670","Columbia, Missouri","129328","3","190","190",330M700US190,"Columbia-Jefferson City-Moberly, MO","Columbia-Jefferson City-Moberly, MO CSA",M0,G3100,"13304231914","150620251","+38.9093446","-092.2644757","Columbia-Jefferson City-Moberly, MO","415747"
"20221","20221","10,000 - 49,999",O'Fallon,MO,"29183","54074","2954074","O'Fallon, Missouri","94073","171","476","476",330M700US476,"St. Louis-St. Charles-Farmington, MO-IL","St. Louis-St. Charles-Farmington, MO-IL CSA",M0,G3100,"23019603547","582173695","+38.6843841","-090.2644483","St. Louis-St. Charles-Farmington, MO-IL","2900730"
"20238","20238","50,000 - 99,999",Saint Charles,MO,"29183","64082","2964082","St. Charles, Missouri","71802","171","476","476",330M700US476,"St. Louis-St. Charles-Farmington, MO-IL","St. Louis-St. Charles-Farmington, MO-IL CSA",M0,G3100,"23019603547","582173695","+38.6843841","-090.2644483","St. Louis-St. Charles-Farmington, MO-IL","2900730"
"20300","20300","250,000 - 499,999",Lexington-Fayette,KY,"21067","46027","2146027","Lexington-Fayette urban county, Kentucky","320154","71","336","336",330M700US336,"Lexington-Fayette--Richmond--Frankfort, KY","Lexington-Fayette--Richmond--Frankfort, KY CSA",M0,G3100,"9237498553","102778416","+37.9475413","-084.2959040","Lexington-Fayette--Richmond--Frankfort, KY","770951"
"20357","20357","10,000 - 49,999",Shawnee,KS,"20091","64500","2064500","Shawnee, Kansas","69417","39","312","312",330M700US312,"Kansas City-Overland Park-Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS CSA",M0,G3100,"29008392409","432695790","+39.0561001","-094.5588469","Kansas City-Overland Park-Kansas City, MO-KS","2557474"
"20534","20534","100,000 - 249,999",Overland Park,KS,"20091","53775","2053775","Overland Park, Kansas","197062","39","312","312",330M700US312,"Kansas City-Overland Park-Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS CSA",M0,G3100,"29008392409","432695790","+39.0561001","-094.5588469","Kansas City-Overland Park-Kansas City, MO-KS","2557474"
"20616","20616","250,000 - 499,999",Saint Louis,MO,"29510","65000","2965000","St. Louis, Missouri","281754","171","476","476",330M700US476,"St. Louis-St. Charles-Farmington, MO-IL","St. Louis-St. Charles-Farmington, MO-IL CSA",M0,G3100,"23019603547","582173695","+38.6843841","-090.2644483","St. Louis-St. Charles-Farmington, MO-IL","2900730"
"20620","20620","50,000 - 99,999",Lawrence,KS,"20045","38900","2038900","Lawrence, Kansas","96209","39","312","312",330M700US312,"Kansas City-Overland Park-Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS CSA",M0,G3100,"29008392409","432695790","+39.0561001","-094.5588469","Kansas City-Overland Park-Kansas City, MO-KS","2557474"
"20668","20668","50,000 - 99,999",Lees Summit,MO,"29095","41348","2941348","Lee's Summit, Missouri","104352","39","312","312",330M700US312,"Kansas City-Overland Park-Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS CSA",M0,G3100,"29008392409","432695790","+39.0561001","-094.5588469","Kansas City-Overland Park-Kansas City, MO-KS","2557474"
"20812","20812","50,000 - 99,999",Olathe,KS,"20091","52575","2052575","Olathe, Kansas","147466","39","312","312",330M700US312,"Kansas City-Overland Park-Kansas City, MO-KS","Kansas City-Overland Park-Kansas City, MO-KS CSA",M0,G3100,"29008392409","432695790","+39.0561001","-094.5588469","Kansas City-Overland Park-Kansas City, MO-KS","2557474"
"21110","21110","10,000 - 49,999",Madera,CA,"06039","45022","0645022","Madera, California","68083","62","260","260",330M700US260,"Fresno-Hanford-Corcoran, CA","Fresno-Hanford-Corcoran, CA CSA",M0,G3100,"24569332752","182046019","+36.7627997","-119.7044695","Fresno-Hanford-Corcoran, CA","1332702"
"21423","21423","100,000 - 249,999",Evansville,IN,"18163","22000","1822000","Evansville, Indiana","113291","78","241","241",330M700US241,"Evansville-Henderson, IN-KY","Evansville-Henderson, IN-KY CSA",M0,G3100,"4651107957","137098878","+37.8981029","-087.6093894","Evansville-Henderson, IN-KY","327562"
"21462","21462","50,000 - 99,999",Clovis,CA,"06019","14218","0614218","Clovis, California","125833","62","260","260",330M700US260,"Fresno-Hanford-Corcoran, CA","Fresno-Hanford-Corcoran, CA CSA",M0,G3100,"24569332752","182046019","+36.7627997","-119.7044695","Fresno-Hanford-Corcoran, CA","1332702"
"21565","21565","250,000 - 499,999",Fresno,CA,"06019","27000","0627000","Fresno, California","545717","62","260","260",330M700US260,"Fresno-Hanford-Corcoran, CA","Fresno-Hanford-Corcoran, CA CSA",M0,G3100,"24569332752","182046019","+36.7627997","-119.7044695","Fresno-Hanford-Corcoran, CA","1332702"
"22050","22050","100,000 - 249,999",Pueblo,CO,"08101","62000","0862000","Pueblo, Colorado","111081","151","444","444",330M700US444,"Pueblo-Cañon City, CO","Pueblo-Cañon City, CO CSA",M0,G3100,"10153856492","31176793","+38.2835543","-104.8591613","Pueblo-Cañon City, CO","219740"
"22428","22428","100,000 - 249,999",Durham,NC,"37063","19000","3719000","Durham, North Carolina","295845","81","450","450",330M700US450,"Raleigh-Durham-Cary, NC","Raleigh-Durham-Cary, NC CSA",M0,G3100,"12897796143","281310818","+35.8127725","-078.7683771","Raleigh-Durham-Cary, NC","2368947"
"22525","22525","50,000 - 99,999",Greenville,NC,"37147","28080","3728080","Greenville, North Carolina","90059","133","274","274",330M700US274,"Greenville-Washington, NC","Greenville-Washington, NC CSA",M0,G3100,"3846396597","345236007","+35.5287040","-077.0577185","Greenville-Washington, NC","219600"
"22619","22619","100,000 - 249,999",Greensboro,NC,"37081","28000","3728000","Greensboro, North Carolina","302307","6","268","268",330M700US268,"Greensboro--Winston-Salem--High Point, NC","Greensboro--Winston-Salem--High Point, NC CSA",M0,G3100,"12843897998","188279702","+36.0898649","-080.0782124","Greensboro--Winston-Salem--High Point, NC","1736099"
"22734","22734","100,000 - 249,999",Winston-Salem,NC,"37067","75000","3775000","Winston-Salem, North Carolina","252970","6","268","268",330M700US268,"Greensboro--Winston-Salem--High Point, NC","Greensboro--Winston-Salem--High Point, NC CSA",M0,G3100,"12843897998","188279702","+36.0898649","-080.0782124","Greensboro--Winston-Salem--High Point, NC","1736099"
"22741","22741","250,000 - 499,999",Raleigh,NC,"37183","55000","3755000","Raleigh, North Carolina","482425","81","450","450",330M700US450,"Raleigh-Durham-Cary, NC","Raleigh-Durham-Cary, NC CSA",M0,G3100,"12897796143","281310818","+35.8127725","-078.7683771","Raleigh-Durham-Cary, NC","2368947"
"22758","22758","50,000 - 99,999",Cary,NC,"37183","10740","3710740","Cary, North Carolina","178883","81","450","450",330M700US450,"Raleigh-Durham-Cary, NC","Raleigh-Durham-Cary, NC CSA",M0,G3100,"12897796143","281310818","+35.8127725","-078.7683771","Raleigh-Durham-Cary, NC","2368947"
"22857","22857","10,000 - 49,999",Apex,NC,"37183","01520","3701520","Apex, North Carolina","72213","81","450","450",330M700US450,"Raleigh-Durham-Cary, NC","Raleigh-Durham-Cary, NC CSA",M0,G3100,"12897796143","281310818","+35.8127725","-078.7683771","Raleigh-Durham-Cary, NC","2368947"
"22873","22873","50,000 - 99,999",High Point,NC,"37081","31400","3731400","High Point, North Carolina","116205","6","268","268",330M700US268,"Greensboro--Winston-Salem--High Point, NC","Greensboro--Winston-Salem--High Point, NC CSA",M0,G3100,"12843897998","188279702","+36.0898649","-080.0782124","Greensboro--Winston-Salem--High Point, NC","1736099"
"22902","22902","10,000 - 49,999",Bowling Green,KY,"21227","08902","2108902","Bowling Green, Kentucky","76215","44","150","150",330M700US150,"Bowling Green-Glasgow-Franklin, KY","Bowling Green-Glasgow-Franklin, KY CSA",M0,G3100,"6800161182","106200082","+36.9967489","-086.2492552","Bowling Green-Glasgow-Franklin, KY","264525"
"23011","23011","50,000 - 99,999",Johnson City,TN,"47179","38320","4738320","Johnson City, Tennessee","73440","137","304","304",330M700US304,"Johnson City-Kingsport-Bristol, TN-VA","Johnson City-Kingsport-Bristol, TN-VA CSA",M0,G3100,"9030071066","126895779","+36.4504035","-082.4852861","Johnson City-Kingsport-Bristol, TN-VA","598800"
"23154","23154","250,000 - 499,999",Wichita,KS,"20173","79000","2079000","Wichita, Kansas","396123","102","556","556",330M700US556,"Wichita-Arkansas City-Winfield, KS","Wichita-Arkansas City-Winfield, KS CSA",M0,G3100,"13659282535","103270488","+37.5523449","-097.1559638","Wichita-Arkansas City-Winfield, KS","687096"
"23859","23859","100,000 - 249,999",North Las Vegas,NV,"32003","51800","3251800","North Las Vegas, Nevada","284772","143","332","332",330M700US332,"Las Vegas-Henderson, NV","Las Vegas-Henderson, NV CSA",M0,G3100,"67530247773","481592071","+37.4257769","-116.0711182","Las Vegas-Henderson, NV","2392293"
"23907","23907","250,000 - 499,999",Las Vegas,NV,"32003","40000","3240000","Las Vegas, Nevada","660942","143","332","332",330M700US332,"Las Vegas-Henderson, NV","Las Vegas-Henderson, NV CSA",M0,G3100,"67530247773","481592071","+37.4257769","-116.0711182","Las Vegas-Henderson, NV","2392293"
"23908","23908",no data,Sunrise Manor,NV,"32003","71400","3271400","Sunrise Manor CDP, Nevada","213644","143","332","332",330M700US332,"Las Vegas-Henderson, NV","Las Vegas-Henderson, NV CSA",M0,G3100,"67530247773","481592071","+37.4257769","-116.0711182","Las Vegas-Henderson, NV","2392293"
"23985","23985","50,000 - 99,999",Concord,NC,"37025","14100","3714100","Concord, North Carolina","110097","148","172","172",330M700US172,"Charlotte-Concord, NC-SC","Charlotte-Concord, NC-SC CSA",M0,G3100,"22108888625","426052528","+35.3344011","-081.0053042","Charlotte-Concord, NC-SC","3387115"
"24002","24002",no data,Spring Valley,NV,"32003","68585","3268585","Spring Valley CDP, Nevada","198326","143","332","332",330M700US332,"Las Vegas-Henderson, NV","Las Vegas-Henderson, NV CSA",M0,G3100,"67530247773","481592071","+37.4257769","-116.0711182","Las Vegas-Henderson, NV","2392293"
"24018","24018","100,000 - 249,999",Fayetteville,NC,"37051","22920","3722920","Fayetteville, North Carolina","209751","61","246","246",330M700US246,"Fayetteville-Lumberton-Pinehurst, NC","Fayetteville-Lumberton-Pinehurst, NC CSA",M0,G3100,"9014346418","64638754","+34.9624351","-079.2647320","Fayetteville-Lumberton-Pinehurst, NC","693299"
"24031","24031","100,000 - 249,999",Knoxville,TN,"47093","40000","4740000","Knoxville, Tennessee","198175","69","315","315",330M700US315,"Knoxville-Morristown-Sevierville, TN","Knoxville-Morristown-Sevierville, TN CSA",M0,G3100,"12861668614","556363332","+36.0123983","-083.9067392","Knoxville-Morristown-Sevierville, TN","1207137"
"24039","24039",no data,Paradise,NV,"32003","54600","3254600","Paradise CDP, Nevada","177413","143","332","332",330M700US332,"Las Vegas-Henderson, NV","Las Vegas-Henderson, NV CSA",M0,G3100,"67530247773","481592071","+37.4257769","-116.0711182","Las Vegas-Henderson, NV","2392293"
"24147","24147",no data,Enterprise,NV,"32003","23770","3223770","Enterprise CDP, Nevada","243802","143","332","332",330M700US332,"Las Vegas-Henderson, NV","Las Vegas-Henderson, NV CSA",M0,G3100,"67530247773","481592071","+37.4257769","-116.0711182","Las Vegas-Henderson, NV","2392293"
"24179","24179","100,000 - 249,999",Henderson,NV,"32003","31900","3231900","Henderson, Nevada","337280","143","332","332",330M700US332,"Las Vegas-Henderson, NV","Las Vegas-Henderson, NV CSA",M0,G3100,"67530247773","481592071","+37.4257769","-116.0711182","Las Vegas-Henderson, NV","2392293"
"24255","24255","50,000 - 99,999",Asheville,NC,"37021","02140","3702140","Asheville, North Carolina","95053","109","120","120",330M700US120,"Asheville-Waynesville-Brevard, NC","Asheville-Waynesville-Brevard, NC CSA",M0,G3100,"6244386322","26866571","+35.5370583","-082.6996366","Asheville-Waynesville-Brevard, NC","513720"
"24351","24351","500,000 - 999,999",Charlotte,NC,"37119","12000","3712000","Charlotte, North Carolina","911307","148","172","172",330M700US172,"Charlotte-Concord, NC-SC","Charlotte-Concord, NC-SC CSA",M0,G3100,"22108888625","426052528","+35.3344011","-081.0053042","Charlotte-Concord, NC-SC","3387115"
"24352","24352",no data,Nashville,TN,"47037","52006","4752006","Nashville-Davidson metropolitan government (balance), Tennessee","687787","27","400","400",330M700US400,"Nashville-Davidson--Murfreesboro, TN","Nashville-Davidson--Murfreesboro, TN CSA",M0,G3100,"23001231470","277126607","+35.8682132","-086.6721808","Nashville-Davidson--Murfreesboro, TN","2350738"
"24396","24396","50,000 - 99,999",Gastonia,NC,"37071","25580","3725580","Gastonia, North Carolina","83949","148","172","172",330M700US172,"Charlotte-Concord, NC-SC","Charlotte-Concord, NC-SC CSA",M0,G3100,"22108888625","426052528","+35.3344011","-081.0053042","Charlotte-Concord, NC-SC","3387115"
"24767","24767","10,000 - 49,999",Franklin,TN,"47187","27740","4727740","Franklin, Tennessee","88558","27","400","400",330M700US400,"Nashville-Davidson--Murfreesboro, TN","Nashville-Davidson--Murfreesboro, TN CSA",M0,G3100,"23001231470","277126607","+35.8682132","-086.6721808","Nashville-Davidson--Murfreesboro, TN","2350738"
"24789","24789","50,000 - 99,999",Murfreesboro,TN,"47149","51560","4751560","Murfreesboro, Tennessee","165423","27","400","400",330M700US400,"Nashville-Davidson--Murfreesboro, TN","Nashville-Davidson--Murfreesboro, TN CSA",M0,G3100,"23001231470","277126607","+35.8682132","-086.6721808","Nashville-Davidson--Murfreesboro, TN","2350738"
"24894","24894","10,000 - 49,999",Rock Hill,SC,"45091","61405","4561405","Rock Hill, South Carolina","75641","148","172","172",330M700US172,"Charlotte-Concord, NC-SC","Charlotte-Concord, NC-SC CSA",M0,G3100,"22108888625","426052528","+35.3344011","-081.0053042","Charlotte-Concord, NC-SC","3387115"
"25395","25395","50,000 - 99,999",Greenville,SC,"45045","30850","4530850","Greenville, South Carolina","72822","64","273","273",330M700US273,"Greenville-Spartanburg-Anderson, SC","Greenville-Spartanburg-Anderson, SC CSA",M0,G3100,"15534460108","442727656","+34.6749624","-082.2946168","Greenville-Spartanburg-Anderson, SC","1590636"
"25498","25498","100,000 - 249,999",Lancaster,CA,"06037","40130","0640130","Lancaster, California","166220","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"25578","25578","50,000 - 99,999",Jonesboro,AR,"05031","35710","0535710","Jonesboro, Arkansas","80655","8","308","308",330M700US308,"Jonesboro-Paragould, AR","Jonesboro-Paragould, AR CSA",M0,G3100,"5290821428","33485975","+35.8157052","-090.6219717","Jonesboro-Paragould, AR","183133"
"25625","25625","250,000 - 499,999",Tulsa,OK,"40143","75000","4075000","Tulsa, Oklahoma","410915","99","538","538",330M700US538,"Tulsa-Bartlesville-Muskogee, OK","Tulsa-Bartlesville-Muskogee, OK CSA",M0,G3100,"19415690157","590794441","+36.2067619","-096.0664408","Tulsa-Bartlesville-Muskogee, OK","1165140"
"25704","25704","100,000 - 249,999",Palmdale,CA,"06037","55156","0655156","Palmdale, California","161412","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"25784","25784","50,000 - 99,999",Broken Arrow,OK,"40143","09050","4009050","Broken Arrow, Oklahoma","119666","99","538","538",330M700US538,"Tulsa-Bartlesville-Muskogee, OK","Tulsa-Bartlesville-Muskogee, OK CSA",M0,G3100,"19415690157","590794441","+36.2067619","-096.0664408","Tulsa-Bartlesville-Muskogee, OK","1165140"
"25838","25838",no data,San Buenaventura,CA,"06111","65042","0665042","San Buenaventura (Ventura), California","109056","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"25846","25846","100,000 - 249,999",Chattanooga,TN,"47065","14000","4714000","Chattanooga, Tennessee","187023","117","174","174",330M700US174,"Chattanooga-Cleveland-Dalton, TN-GA-AL","Chattanooga-Cleveland-Dalton, TN-GA-AL CSA",M0,G3100,"14254498158","348848501","+34.9948638","-085.2572828","Chattanooga-Cleveland-Dalton, TN-GA-AL","1003363"
"25876","25876","100,000 - 249,999",Santa Clarita,CA,"06037","69088","0669088","Santa Clarita, California","224039","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26011","26011","100,000 - 249,999",Oxnard,CA,"06111","54652","0654652","Oxnard, California","198499","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26012","26012","50,000 - 99,999",Victorville,CA,"06071","82590","0682590","Victorville, California","138871","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
